"";"cntry";"year";"CPIH";"DGDP";"DMGT";"DXGT";"LTIR";"NAWU";"NPON";"PDEB";"PDEF";"PGDP";"POPU";"REER";"STIR";"TFFP";"UNEM";"UVGD";"id";"CC.EST";"GE.EST";"PV.EST";"RL.EST";"RQ.EST";"VA.EST";"VA.STD.ERR"
"246";"ESP";1961;NA;7,0034868;1,1959;1,0527;NA;NA;2541,597;NA;NA;NA;30774,761;0,384888152;NA;48,8666012;2,1;13,452;10;NA;NA;NA;NA;NA;NA;NA
"247";"ESP";1962;NA;7,3932516;1,6373;1,2426;NA;NA;2605,739;NA;NA;NA;31030,823;0,385459113;NA;52,5838518;1,5;15,521;10;NA;NA;NA;NA;NA;NA;NA
"248";"ESP";1963;NA;8,022635;2,0639;1,3721;NA;NA;2671,997;NA;NA;NA;31304,169;0,385459113;NA;56,2953461;2;18,318;10;NA;NA;NA;NA;NA;NA;NA
"249";"ESP";1964;NA;8,5299252;2,3867;1,7703;NA;NA;2742,412;NA;NA;NA;31616,794;0,385459113;NA;58,7123224;2,8;20,681;10;NA;NA;NA;NA;NA;NA;NA
"250";"ESP";1965;NA;9,3122923;3,1982;1,9101;NA;3,6845;2816,532;NA;NA;261,941;31961,967;0,385459113;NA;61,0637351;2,6;23,99;10;NA;NA;NA;NA;NA;NA;NA
"251";"ESP";1966;NA;10,0731042;3,825;2,4048;NA;3,716937;2895,82;NA;NA;278,129;32330,765;0,385459113;NA;63,9516242;2,2;27,831;10;NA;NA;NA;NA;NA;NA;NA
"252";"ESP";1967;NA;10,767877;3,7411;2,5795;NA;4,040659;2981,296;NA;NA;295,025;32730,141;0,391343022;NA;64,9660054;3;31,041;10;NA;NA;NA;NA;NA;NA;NA
"253";"ESP";1968;NA;10,3104815;4,0486;3,2532;NA;4,008219;3067,682;NA;NA;313,569;33121,095;0,432860938;NA;67,3949386;3;31,684;10;NA;NA;NA;NA;NA;NA;NA
"254";"ESP";1969;NA;10,9110178;4,8617;4,0212;NA;3,960435;3149,431;NA;NA;332,895;33449,084;0,430042191;NA;71,3285881;2,5;36,516;10;NA;NA;NA;NA;NA;NA;NA
"255";"ESP";1970;NA;11,5908062;5,4743;4,8868;NA;4,099632;3230,949;14,2825;NA;351,987;33760,929;0,428888248;NA;72,4323869;2,6;40,437;10;NA;NA;NA;NA;NA;NA;NA
"256";"ESP";1971;NA;12,2917057;5,7169;5,8193;NA;4,555616;3327,214;14,9098;NA;370,829;34224,49;0,436154484;NA;74,1394625;3,4;44,876;10;NA;NA;NA;NA;NA;NA;NA
"257";"ESP";1972;NA;13,4443111;7,2657;7,0557;NA;4,70846;3410,708;13,5933;NA;391,588;34604,469;0,432746746;NA;78,2477757;2,9;53,084;10;NA;NA;NA;NA;NA;NA;NA
"258";"ESP";1973;NA;15,0767586;9,3833;8,5178;NA;4,988252;3500,686;11,994;NA;413,384;34988,947;0,431592802;NA;81,2361016;2,6;64,167;10;NA;NA;NA;NA;NA;NA;NA
"259";"ESP";1974;NA;18,2352685;15,0047;10,7687;NA;5,465739;3585,798;11,5037;NA;434,457;35373,335;0,413755965;NA;83,2594474;3,1;81,97;10;NA;NA;NA;NA;NA;NA;NA
"260";"ESP";1975;NA;20,8618437;15,5818;11,6259;NA;6,332313;3681,717;11,7447;NA;451,719;35757,9;0,422337817;NA;82,7403031;4,5;94,285;10;NA;NA;NA;NA;NA;NA;NA
"261";"ESP";1976;NA;22,8479229;18,4728;13,3567;NA;6,881969;3780,154;11,5372;NA;467,728;36137,812;0,449221689;NA;84,3801161;4,9;106,673;10;NA;NA;NA;NA;NA;NA;NA
"262";"ESP";1977;NA;24,2679032;18,3357;15,3847;NA;7,413596;3876,052;12,5598;NA;481,882;36511,638;0,521825755;15,52;85,6136939;5,3;116,519;10;NA;NA;NA;NA;NA;NA;NA
"263";"ESP";1978;NA;26,0913038;17,4037;17,5781;12,03;8,370755;3975,612;12,6874;NA;492,632;36864,898;0,585505391;17,59;86,4232487;7,1;127,106;10;NA;NA;NA;NA;NA;NA;NA
"264";"ESP";1979;NA;32,3153962;22,0106;21,5051;13,31;9,138528;4076,074;14,2895;NA;502,23;37191,33;0,552769464;15,52;86,2265068;8,8;157,493;10;NA;NA;NA;NA;NA;NA;NA
"265";"ESP";1980;NA;33,8121419;28,7659;23,9695;15,96;10,135818;4049,298;16,0308;NA;510,428;37491,165;0,599219285;16,52;87,8906875;11,5;166,931;10;NA;NA;NA;NA;NA;NA;NA
"266";"ESP";1981;NA;36,8875926;34,6566;29,7595;15,81;11,216344;4268,486;19,6295;NA;515,378;37758,631;0,617093385;16,18;88,1612002;14,2;181,872;10;NA;NA;NA;NA;NA;NA;NA
"267";"ESP";1982;NA;39,9964997;38,9475;34,0564;15,99;12,274669;4347,728;24,4635;NA;520,411;37986,012;0,646434796;16,28;88,841929;16;199,657;10;NA;NA;NA;NA;NA;NA;NA
"268";"ESP";1983;NA;37,749329;39,5992;36,7564;16,91;12,352021;4426,943;29,5582;NA;529,444;38171,525;0,76630666;20,05;89,8206357;14,3;191,778;10;NA;NA;NA;NA;NA;NA;NA
"269";"ESP";1984;NA;42,1598004;44,0273;46,6616;16,52;13,663249;4504,314;35,4534;NA;534,879;38330,364;0,760697414;14,9;92,1281672;16,7;218,004;10;NA;NA;NA;NA;NA;NA;NA
"270";"ESP";1985;NA;44,8742912;47,3863;49,7756;13,37;14,556268;4597,86;40,3521;NA;544,91;38469,512;0,776115178;12,22;94,1953225;17,8;237,427;10;NA;NA;NA;NA;NA;NA;NA
"271";"ESP";1986;NA;46,7432249;43,7;46,6927;11,36;14,99654;4716,362;41,6703;NA;560,72;38584,624;0,8261284;11,66;95,0118141;17,4;255,363;10;NA;NA;NA;NA;NA;NA;NA
"272";"ESP";1987;NA;47,881489;51,2294;49,1727;12,81;16,334254;4854,4;41,9851;NA;576,226;38684,815;0,854428257;15,82;96,3015136;19,7;276,091;10;NA;NA;NA;NA;NA;NA;NA
"273";"ESP";1988;NA;52,4059892;61,5084;55,2138;11,75;16,689644;4999,076;38,4652;NA;597,746;38766,939;0,826997464;11,64;97,6353346;18,7;317,573;10;NA;NA;NA;NA;NA;NA;NA
"274";"ESP";1989;NA;59,1111752;77,8669;62,642;13,7;16,736528;5139,69;39,8338;NA;621,337;38827,764;0,783754643;15,03;98,4179362;16,5;375,499;10;NA;NA;NA;NA;NA;NA;NA
"275";"ESP";1990;NA;63,9276883;83,629;66,5917;14,68;17,004838;5279,384;41,5655;NA;642,962;38867,322;0,777778178;15,16;98,0485978;15,5;421,459;10;NA;NA;NA;NA;NA;NA;NA
"276";"ESP";1991;NA;68,865094;91,5967;73,7264;11,38;17,135533;5420,427;42,3242;NA;664,395;38966,376;0,772112437;13,23;98,1154923;15,5;465,557;10;NA;NA;NA;NA;NA;NA;NA
"277";"ESP";1992;54,6354941;71,2362698;95,9844;79,0605;11,72;17,24174;5562,901;44,7004;NA;683,939;39157,685;0,796494897;13,34;98,4481764;17;486,067;10;NA;NA;NA;NA;NA;NA;NA
"278";"ESP";1993;57,297473;66,1790132;85,8041;79,523;10,21;17,761111;5709,215;55,725;NA;697,213;39361,262;0,896253291;11,69;98,1185606;20,8;446,903;10;NA;NA;NA;NA;NA;NA;NA
"279";"ESP";1994;59,9486308;64,5101259;94,9416;91,0241;9,99;17,490873;5860,881;58,3329;NA;713,51;39549,108;0,955119421;8,01;99,6897565;22;446,014;10;NA;NA;NA;NA;NA;NA;NA
"280";"ESP";1995;62,6917677;65,9974397;107,3659;102,8337;11,27;16,712156;6018,436;61,71;-2,1004186;731,992;39718,9;0,97964973;9,35;100,0923307;20,7;468,879;10;NA;NA;NA;NA;NA;NA;NA
"281";"ESP";1996;64,9266667;69,2447084;117,2355;116,7729;8,74;16,213329;6174,851;65,5699;-0,3432433;748,546;39884,25;0,966114938;7,52;100,8084435;19,9;505,108;10;1,129211;1,620027;0,1777049;1,435086;1,184066;1,319527;0,2080557
"282";"ESP";1997;66,1466667;68,6977788;132,7;133,8183;6,4;15,498105;6330,881;64,4007;0,6213698;767,26;40049,97;0,99700095;5,38;101,0991592;18,4;519,607;10;1,264278;1,640566;0,15536365;1,3894625;1,216967;1,309561;0,21080535
"283";"ESP";1998;67,3141667;69,8912783;147,1184;144,3736;4,83;14,739201;6489,169;62,5254;1,1127315;789,095;40214,07;1,004796077;4,25;101,3679484;16,4;551,397;10;1,399345;1,661105;0,1330224;1,343839;1,249868;1,299595;0,213555
"284";"ESP";1999;68,8166667;72,097904;168,434;156,883;4,73;13,757524;6628,73;60,9479;2,0956865;815,367;40369,67;1;2,96;101,4297838;13,6;594,316;10;1,3871695;1,7116335;0,29764185;1,389123;1,2705965;1,2883075;0,2078853
"285";"ESP";2000;71,215;74,459885;204,355;184,932;5,53;13,106681;6759,17;57,9585;2,0608124;842,602;40554,39;1;4,39;102,0299597;11,9;646,25;10;1,374994;1,762162;0,4622613;1,434407;1,291325;1,27702;0,2022156
"286";"ESP";2001;73,2266667;77,4977483;211,341;194,904;5,12;12,486449;6903,599;54,1627;2,4126268;871,871;40766,05;1;4,26;102,1679705;10,6;699,528;10;1,365547;1,804796;0,45307255;1,345772;1,332801;1,2760035;0,19485325
"287";"ESP";2002;75,8558333;80,6867692;213,59;198,39;4,96;12,562695;7036,694;51,268;2,2171715;901,216;41423,52;1;3,32;101,7982063;11,5;749,288;10;1,3561;1,84743;0,4438838;1,257137;1,374277;1,274987;0,1874909
"288";"ESP";2003;78,21;83,8488102;222,273;204,462;4,12;12,467048;7119,759;47,6401;1,9392088;934,849;42196,23;1;2,33;101,4247686;11,5;803,472;10;1,393117;1,881454;-0,0449701;1,280947;1,336925;1,270559;0,1866033
"289";"ESP";2004;80,5983333;87,1367532;250,101;216,896;4,1;12,528137;7158,281;45,2611;1,9459729;967,248;42859,17;1;2,11;101,0549377;11;861,42;10;1,35659;1,3527;-0,0880503;1,144683;1,316545;1,323612;0,1754576
"290";"ESP";2005;83,3258333;90,7524852;276,074;229,55;3,39;12,405395;7247,016;42,2838;2,9526116;1002,898;43662,61;1;2,19;100,6685575;9,2;930,566;10;1,336209;1,50673;0,1952135;1,127902;1,305955;1,131404;0,1753199
"291";"ESP";2006;86,2933333;94,3628006;310,328;250,703;3,78;12,71773;7365,654;38,903;3,797221;1038,312;44360,52;1;3,08;100,5956497;8,5;1007,974;10;1,185721;0,8372024;-0,1502582;1,131011;1,177149;1,078725;0,1541785
"292";"ESP";2007;88,7466667;97,5061572;342,602;277,851;4,31;12,958204;7456,727;35,5903;3,486654;1077,857;45236,01;1;4,28;100,4238485;8,2;1080,807;10;1,086643;0,9933218;-0,2753482;1,168316;1,21499;1,123087;0,1440017
"293";"ESP";2008;92,4125;99,5883441;339,795;282,589;4,37;13,850294;7582,131;39,4742;-2,871912;1107,957;45983,17;1;4,63;99,7993129;11,3;1116,225;10;1,190226;0,9203469;-0,3808494;1,193509;1,25476;1,185326;0,1453803
"294";"ESP";2009;92,1916667;99,8398383;257,071;244,658;3,98;15,622445;7734,184;52,7811;-9,2502493;1116,671;46367,55;1;1,22;99,0623481;17,9;1079,052;10;1,0622;0,9458322;-0,4737767;1,162589;1,189271;1,176973;0,1411032
"295";"ESP";2010;94,075;100;289,953;275,847;4,25;15,974567;7896,698;60,1404;-7,5050766;1129,612;46562,48;1;0,81;100;19,9;1080,935;10;1,084354;0,9947988;-0,3180437;1,188944;1,160325;1,122543;0,1432701
"296";"ESP";2011;96,9441667;100,0289682;312,207;309,575;5,44;16,319395;8055,518;69,5337;-7,1799777;1135,425;46736,26;1;1,39;100,2359988;21,4;1070,449;10;1,104124;1,027235;0,0211045;1,198052;1,065844;1,085866;0,1370239
"297";"ESP";2012;99,3058333;100,096938;303,95;319,223;5,85;17,231303;8195,06;85,7366;-7,4902747;1128,788;46766,4;1;0,57;100,0561309;24,8;1039,815;10;1,128226;1,120682;-0,0295164;1,064827;0,9529905;1,064179;0,1315515
"298";"ESP";2013;100,825;100,4508912;297,062;330,453;4,56;17,65405;8351,05;95,4507;-3,5128445;1121,256;46593,24;1;0,22;100,3351386;26,1;1025,693;10;0,9030925;1,154523;0,0120178;1,020516;0,9390443;0,9888706;0,1288184
"299";"ESP";2014;100,6333333;100,2550281;314,288;339,502;2,72;17,403952;8516,018;100,3665;-2,4943632;1121,024;46455,12;1;0,21;100,9183403;24,5;1037,82;10;0,6298417;1,159705;0,2431217;0,9526442;0,750495;0,9937256;0,1400346
"300";"ESP";2015;100;100,7694968;330,858;356,085;1,73;17,009659;8643,089;99,3312;-2,1942072;1125,543;46410,15;1;-0,01975;102,2640433;22,1;1081,165;10;0,5839002;1,174035;0,2514912;0,901592;0,8076367;1,044831;0,1427269
"301";"ESP";2016;99,6633333;101,0655424;335,2;370,479;1,39;16,495395;8758,392;98,97;-1,6661557;1133,377;46449,87;1;-0,2641667;103,2956535;19,6;1118,743;10;0,5156305;1,115842;0,4131883;0,9788248;1,008604;1,041618;0,1402313
"302";"ESP";2017;101,6925;102,3153257;366,225;400,216;1,56;15,903571;8891,057;98,1228;-0,5218126;1145,831;46534,05;1;-0,33;104,1863222;17,2;1166,319;10;0,4917727;1,033854;0,2827956;1,00847;0,9428412;1,027544;0,1412875
"303";"ESP";2018;103,4575;103,3259332;390,561;414,162;1,42;15,406315;NA;97,0916;-0,0190358;1159,182;46733,04;1;-0,32;104,771312;15,3;1208,248;10;0,6136052;1,002136;0,2957428;0,9682627;0,9491062;1,06546;0,1437135
"304";"ESP";2019;104,5970481;104,9410841;405,4684;429,3319;NA;14,903208;NA;96,282;-0,0175198;1174,855;46966,705;1;NA;105,1242818;13,5;1252,855;10;0,6467961;0,9990447;0,3228728;0,9790522;1,05019;1,085453;0,1366704
"305";"ESP";2020;106,0702537;106,7203954;423,178;447,9074;NA;14,469667;NA;95,6776;0,0798892;1191,845;47201,539;1;NA;105,3842696;12,2;1297,838;10;NA;NA;NA;NA;NA;NA;NA
"306";"FIN";1960;NA;12,7869108;1,105;1,05789;NA;NA;323,497;NA;NA;NA;4429,634;0,568453327;NA;41,6735355;1,4;4,9958;4;NA;NA;NA;NA;NA;NA;NA
"307";"FIN";1961;NA;13,3294434;1,1916;1,12479;6,58;NA;331,535;NA;NA;NA;4461,005;0,574445863;NA;43,2514777;1,1;5,6038;4;NA;NA;NA;NA;NA;NA;NA
"308";"FIN";1962;NA;13,8272061;1,2763;1,19623;7,09;NA;338,1;NA;NA;NA;4491,443;0,575772866;NA;43,6430743;1,2;5,9864;4;NA;NA;NA;NA;NA;NA;NA
"309";"FIN";1963;NA;14,5388388;1,2548;1,24386;7,95;NA;346,169;NA;NA;NA;4523,309;0,575772866;NA;44,0951397;1,4;6,5013;4;NA;NA;NA;NA;NA;NA;NA
"310";"FIN";1964;NA;15,5821119;1,546;1,39536;8,41;NA;356,724;NA;NA;NA;4548,543;0,575772866;NA;45,4937009;1,4;7,3328;4;NA;NA;NA;NA;NA;NA;NA
"311";"FIN";1965;NA;16,366711;1,6975;1,54675;8,62;1,400539;366,489;NA;NA;49,3708;4563,732;0,575707272;NA;46,5414548;1,3;8,1105;4;NA;NA;NA;NA;NA;NA;NA
"312";"FIN";1966;NA;17,1378779;1,7839;1,63064;8,41;1,333297;376,143;NA;NA;51,847;4580,869;0,575774547;NA;46,5904925;1,4;8,6941;4;NA;NA;NA;NA;NA;NA;NA
"313";"FIN";1967;NA;17,1463184;1,7491;1,6514;8,19;1,420052;386,471;NA;NA;54,3481;4605,744;0,617858362;NA;47,2297302;2,7;8,8871;4;NA;NA;NA;NA;NA;NA;NA
"314";"FIN";1968;NA;16,3347621;1,7428;1,85099;8,15;1,505483;396,576;NA;NA;56,8266;4626,469;0,726796878;NA;47,9437563;3,7;8,6614;4;NA;NA;NA;NA;NA;NA;NA
"315";"FIN";1969;NA;17,1242474;2,2049;2,26628;7,91;1,314017;408,53;NA;NA;59,5108;4623,785;0,722061883;NA;51,1338425;2,6;9,9511;4;NA;NA;NA;NA;NA;NA;NA
"316";"FIN";1970;NA;17,7825854;2,8518;2,68717;7,83;1,388306;421,494;11,4196;NA;62,2419;4606;0,722089634;10,61;53,1636807;1,8;11,1057;4;NA;NA;NA;NA;NA;NA;NA
"317";"FIN";1971;NA;18,6964755;2,9878;2,73414;8,1;1,741606;434,566;10,3057;NA;65,1506;4612;0,737369507;8,09;53,5588744;2,1;11,9516;4;NA;NA;NA;NA;NA;NA;NA
"318";"FIN";1972;NA;19,0759498;3,1869;3,14992;7,97;2,05569;449,9;9,378;NA;68,3932;4640;0,782280729;7,77;56,2284998;2,4;13,1375;4;NA;NA;NA;NA;NA;NA;NA
"319";"FIN";1973;NA;21,4473841;3,955;3,781;8,26;2,34988;466,327;7,6505;NA;71,7064;4666;0,791608432;9,34;58,2346273;2,1;15,8022;4;NA;NA;NA;NA;NA;NA;NA
"320";"FIN";1974;NA;27,1634393;6,1327;5,37863;8,79;2,657223;483,124;6,0821;NA;74,9472;4691;0,762981165;10,41;58,7695421;1,6;20,6615;4;NA;NA;NA;NA;NA;NA;NA
"321";"FIN";1975;NA;30,2263835;6,7278;5,28073;9,63;3,171827;500,161;6,4999;5,5635122;78,1015;4711,4;0,764287985;11,72;59,6295836;2,3;23,7528;4;NA;NA;NA;NA;NA;NA;NA
"322";"FIN";1976;NA;35,9931046;7,3425;6,72192;10,17;3,648177;516,423;6,0975;8,2803784;80,911;4725,7;0,725090107;12,37;59,2740086;3,9;28,4309;4;NA;NA;NA;NA;NA;NA;NA
"323";"FIN";1977;NA;36,9476559;7,5049;7,89064;10,75;4,020564;532,718;7,7606;7,0225836;83,6494;4738,9;0,772561149;11,76;59,296461;5,9;29,2883;4;NA;NA;NA;NA;NA;NA;NA
"324";"FIN";1978;NA;34,7953523;7,0575;7,93935;9,78;4,34025;547,756;10,9595;4,6479154;86,2928;4752,5;0,881054135;8,58;60,8415878;7,3;28,4489;4;NA;NA;NA;NA;NA;NA;NA
"325";"FIN";1979;NA;37,060451;9,2861;9,62575;9,5;4,270202;560,964;11,118;4,3343653;89,2764;4764,7;0,895099508;8,52;63,6464546;6;32,4768;4;NA;NA;NA;NA;NA;NA;NA
"326";"FIN";1980;NA;41,8118448;12,4289;11,92539;11,6;4,207409;572,48;11,2018;4,7028086;92,5187;4779,5;0,869908321;13,8;65,2368604;4,7;38,719;4;NA;NA;NA;NA;NA;NA;NA
"327";"FIN";1981;NA;50,3783624;14,313;14,77445;12,4;4,34755;581,476;11,49;6,1663254;95,2321;4800;0,806121368;12,7;64,7544936;4,9;47,2559;4;NA;NA;NA;NA;NA;NA;NA
"328";"FIN";1982;NA;55,9477123;15,5173;15,61079;12,38;4,353996;590,547;13,7844;4,256263;98,2618;4826,9;0,791695889;13,67;65,4259171;5,4;54,1003;4;NA;NA;NA;NA;NA;NA;NA
"329";"FIN";1983;NA;57,5878677;16,4763;16,47029;13,06;4,235756;599,734;15,2793;2,958778;101,4596;4855,8;0,832225816;14,22;66,4203834;5,5;57,4243;4;NA;NA;NA;NA;NA;NA;NA
"330";"FIN";1984;NA;65,4216494;18,2434;19,83932;14,01;4,074243;605,106;15,1071;4,8170025;104,5533;4881,8;0,79453322;15,8;67,496921;5,2;67,3326;4;NA;NA;NA;NA;NA;NA;NA
"331";"FIN";1985;NA;69,2786366;20,1542;20,64818;12,7;3,980835;612,002;15,7639;5,0887879;107,6408;4902,2;0,78951281;12,81;68,9669852;4,9;73,824;4;NA;NA;NA;NA;NA;NA;NA
"332";"FIN";1986;NA;68,4327167;18,2166;19,19807;11,66;4,143969;623,555;16,3739;5,4510679;110,5061;4918,2;0,837532145;11,67;70,1630209;5,2;74,9106;4;NA;NA;NA;NA;NA;NA;NA
"333";"FIN";1987;NA;70,1549809;19,4588;19,87083;10,41;4,401638;634,321;17,5924;3,2412806;113,2885;4932,1;0,851902121;10,03;71,5451356;4,8;79,5291;4;NA;NA;NA;NA;NA;NA;NA
"334";"FIN";1988;NA;77,399327;22,3788;22,05886;10,56;4,899771;645,104;16,4903;6,7318967;115,9601;4946,5;0,831457197;9,97;73,7688402;4,2;92,3126;4;NA;NA;NA;NA;NA;NA;NA
"335";"FIN";1989;58,9880634;86,3078396;26,8709;24,89447;12,09;5,540247;656,281;14,2257;8,1183302;118,5892;4964,4;0,794353259;12,56;75,8255299;3,1;108,1748;4;NA;NA;NA;NA;NA;NA;NA
"336";"FIN";1990;62,4093711;88,3299111;26,3953;24,66978;13,3;6,514754;667,349;13,7864;6,6816833;120,468;4986,4;0,816545655;14;75,5429493;3,2;111,4573;4;NA;NA;NA;NA;NA;NA;NA
"337";"FIN";1991;65,2445295;87,0678012;22,9503;21,96971;11,23;8,024281;678,803;21,844;0,9245418;121,1632;5013,7;0,841294509;13,08;73,1099426;6,6;103,3669;4;NA;NA;NA;NA;NA;NA;NA
"338";"FIN";1992;67,3679075;75,6960929;21,4391;22,17427;11,98;9,650204;689,941;39,1859;-2,8355254;121,5798;5042;0,976672335;13,25;73,6909193;11,7;86,8787;4;NA;NA;NA;NA;NA;NA;NA
"339";"FIN";1993;69,6109125;66,8278487;20,383;23,88137;8,83;11,18189;700,69;54,1167;-3,7621869;122,1329;5066,4;1,126233448;7,77;75,9974626;16,3;76,137;4;NA;NA;NA;NA;NA;NA;NA
"340";"FIN";1994;70,7294243;73,6165666;24,7461;29,66445;9,04;11,960183;712,923;56,1321;-2,4513044;123,9449;5088,3;1,04121277;5,34;79,7257321;16,6;87,1753;4;NA;NA;NA;NA;NA;NA;NA
"341";"FIN";1995;71,0105476;83,1854334;29,0571;36,71041;8,79;12,365237;726,068;55,1473;-2,0952555;126,769;5107,8;0,960109188;5,75;82,0794552;15,4;102,6508;4;NA;NA;NA;NA;NA;NA;NA
"342";"FIN";1996;71,77;81,3967494;30,6204;37,82386;7,08;12,520895;737,786;55,3181;0,8122673;130,3611;5124,6;0,980227827;3,63;84,0839755;14,6;104,1187;4;2,206872;1,724996;1,412275;1,907922;1,548161;1,517698;0,2080557
"343";"FIN";1997;72,6433333;82,3795589;34,1074;42,32333;5,96;12,059923;747,822;52,2476;2,8508732;135,21;5139,8;0,989052648;3,23;87,073336;12,7;111,9637;4;2,232969;1,873971;1,4424315;1,953059;1,6883655;1,492498;0,21080535
"344";"FIN";1998;73,6233333;83,4963368;35,3553;44,8267;4,79;11,465005;755,654;46,8626;5,050589;140,9072;5153,5;1,006185952;3,57;90,1035163;11,4;119,6419;4;2,259066;2,022946;1,472588;1,998196;1,82857;1,467298;0,213555
"345";"FIN";1999;74,5875;84,8086972;36,343;47,726;4,72;10,651896;762,994;44,0522;4,5830937;147,179;5165,5;1;2,96;91,9919629;10,2;126,923;4;2,351079;2,07051;1,5969805;1,9913675;1,8389515;1,5301655;0,2078853
"346";"FIN";2000;76,7891667;86,1914973;44,84;57,348;5,48;9,86681;772,183;42,5111;9,5698696;153,6966;5176,2;1;4,39;95,0845909;9,8;136,261;4;2,443092;2,118074;1,721373;1,984539;1,849333;1,593033;0,2022156
"347";"FIN";2001;78,8358333;89,0646293;44,13;57,36;5,04;9,039358;782,285;40,9777;7,5396193;160,0762;5188;1;4,26;95,8883518;9,1;144,437;4;2,4362395;2,1398055;1,738283;1,961288;1,858071;1,5729685;0,19485325
"348";"FIN";2002;80,4183333;89,9288036;44,79;57,96;4,98;8,422282;792,968;40,2329;6,1029476;165,6189;5200,6;1;3,32;96,2379462;9,1;148,289;4;2,429387;2,161537;1,755193;1,938037;1,866809;1,552904;0,1874909
"349";"FIN";2003;81,4558333;90,120939;46,64;56,484;4,13;7,896045;805,88;42,799;4,2594462;170,8029;5213;1;2,33;97,4245508;9;151,569;4;2,437771;2,261099;1,688117;1,999097;1,858854;1,572457;0,1866033
"350";"FIN";2004;81,5758333;90,6686424;51,35;61,155;4,11;7,50846;822,068;42,7172;3,9046676;175,7074;5228,2;1;2,11;100,1698151;8,8;158,477;4;2,435115;2,169805;1,62026;1,961037;1,790919;1,783608;0,1754576
"351";"FIN";2005;82,2075;91,5060731;59,791;66,175;3,35;7,240957;836,053;40,0026;4,2071453;180,2393;5246,1;1;2,19;101,2222766;8,4;164,387;4;2,325073;2,129372;1,595862;1,963109;1,662623;1,687097;0,1753199
"352";"FIN";2006;83,2558333;92,3410242;67,34;74,519;3,78;7,024968;854,941;38,1742;5,4265587;184,4127;5266,3;1;3,08;103,4139681;7,7;172,614;4;2,464972;2,170114;1,501351;1,973505;1,601978;1,494072;0,1628137
"353";"FIN";2007;84,5741667;94,8942901;73,102;82,091;4,29;6,894874;871,974;33,9927;6,5530807;188,458;5288,7;1;4,28;106,3435239;6,9;186,584;4;2,40055;1,974782;1,487837;1,914936;1,548008;1,460227;0,1598701
"354";"FIN";2008;87,8858333;97,814078;80,262;87,321;4,29;6,917303;883,65;32,6538;5,5809944;191,294;5313,4;1;4,63;104,7396777;6,4;193,711;4;2,33726;2,050841;1,445845;1,922676;1,610824;1,463081;0,1586214
"355";"FIN";2009;89,3216667;99,6504536;62,021;65,661;3,74;7,427494;901,255;41,6961;-1,1948362;191,5575;5338,9;1;1,22;97,0878218;8,2;181,029;4;2,251192;2,229059;1,459815;1,970258;1,812506;1,465268;0,1487411
"356";"FIN";2010;90,8275;100;69,998;72,366;3,01;7,476454;925,741;47,1192;-1,2752539;191,9909;5363,4;1;0,81;100;8,4;187,1;4;2,159788;2,22934;1,423607;1,968725;1,87564;1,486713;0,1463182
"357";"FIN";2011;93,8466667;102,5840238;78,768;77,093;3,01;7,44649;960,34;48,5043;0,3499789;192,5056;5388,3;1;1,39;101,280007;7,8;196,869;4;2,198592;2,241138;1,393471;1,949499;1,819748;1,507551;0,1459511
"358";"FIN";2012;96,8141667;105,613909;81,764;78,881;1,89;7,535909;998,917;53,9098;-0,7617885;192,758;5414;1;0,57;98,8931007;7,7;199,793;4;2,235261;2,220478;1,400765;1,951503;1,829249;1,600697;0,1333287
"359";"FIN";2013;98,9591667;108,3088756;80,724;78,924;1,86;7,624757;1037,37;56,4582;-1,3548869;192,9193;5439;1;0,22;98,3065753;8,2;203,338;4;2,202126;2,174288;1,385172;1,936688;1,851513;1,573706;0,1303993
"360";"FIN";2014;100,1558333;110,142426;78,393;76,482;1,45;7,63488;1073,967;60,2003;-1,9978197;193,2436;5462,5;1;0,21;97,7926678;8,7;205,474;4;2,165775;1,998276;1,282197;2,100273;1,884035;1,541917;0,1421983
"361";"FIN";2015;100;111,9821641;77,304;76,342;0,72;7,631111;1107,245;63,4459;-1,5884583;194,0626;5480,5;1;-0,01975;98,1745614;9,4;209,952;4;2,275324;1,813011;1,040587;2,063105;1,836381;1,543586;0,1448841
"362";"FIN";2016;100,3891667;112,1385273;79,736;77,5;0,37;7,291107;1136,539;63,0111;-0,6377474;196,0434;5495,3;1;-0,2641667;100,2035563;8,8;216,073;4;2,239528;1,828908;0,9990865;2,015214;1,817408;1,531794;0,1418739
"363";"FIN";2017;101,2316667;113,1939634;85,577;86,228;0,55;7,064662;1164,646;61,3144;0,1866972;198,2921;5508,2;1;-0,33;101,606798;8,6;223,892;4;2,215836;1,936857;1,080675;2,027073;1,819965;1,553073;0,1429981
"364";"FIN";2018;102,415;115,3916463;92,329;91,005;0,66;6,716091;NA;58,8919;0,2110852;201,0592;5516,2;1;-0,32;101,718542;7,4;233,555;4;2,212744;1,984208;0,9154205;2,045142;1,786478;1,612457;0,1455202
"365";"FIN";2019;103,873529;117,0790779;96,3213;95,28751;NA;6,505042;NA;58,2781;0,4953408;203,8221;5527,232;1;NA;102,2242848;6,7;240,8532;4;2,153081;1,929313;0,9090824;2,022146;1,851015;1,588977;0,1381988
"366";"FIN";2020;105,5599283;119,3185977;100,7903;99,80177;NA;6,31131;NA;57,6831;0,701487;206,4692;5538,287;1;NA;102,4231953;6,2;248,3221;4;NA;NA;NA;NA;NA;NA;NA
